db,phi,h_x,h_y,cost,GA,parameters,reason
0.0,0.5,0.0,0.0,-1.2499999954368457e-5,0.16666666803287047,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8341251495794946, ""h_x"" => 0.8341251495794946, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.50125878636114, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.50125878636114, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",stagnation
0.5,0.5,0.0,0.0,-1.2499999943071938e-5,0.1666666669406687,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8341251495794946, ""h_x"" => 0.8341251495794946, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.50125878636114, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.50125878636114, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",stagnation
1.0,0.5,0.3494361379106321,0.26092205073965047,-5.294347304313218e-6,0.15355560828518489,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8341251495794946, ""h_x"" => 0.8341251495794946, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.50125878636114, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.50125878636114, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.5,0.5,0.5174657388328074,0.34567453260522185,-4.283250680081618e-6,0.1411044668107571,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8341251495794946, ""h_x"" => 0.8341251495794946, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.50125878636114, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.50125878636114, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
2.0,0.5,0.6192962643055441,0.37232248083469144,-3.97778617480804e-6,0.13051345761650596,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8341251495794946, ""h_x"" => 0.8341251495794946, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.50125878636114, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.50125878636114, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.0,0.75,0.0,0.0,-1.2499999948234475e-5,0.166666666858035,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8341251495794946, ""h_x"" => 0.8341251495794946, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.50125878636114, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.50125878636114, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",stagnation
0.5,0.75,0.0,0.0,-1.249999995522888e-5,0.16666666772968536,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8341251495794946, ""h_x"" => 0.8341251495794946, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.50125878636114, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.50125878636114, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",stagnation
1.0,0.75,0.4916589918656474,0.36851259893791866,-4.2057010350149415e-6,0.15062401323261734,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8341251495794946, ""h_x"" => 0.8341251495794946, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.50125878636114, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.50125878636114, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.5,0.75,0.6386649004827318,0.42662243380147646,-3.705718164354055e-6,0.13835488516157424,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8341251495794946, ""h_x"" => 0.8341251495794946, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.50125878636114, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.50125878636114, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
2.0,0.75,0.7336824358649611,0.4409706127375692,-3.544989482906491e-6,0.12774784488117139,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8341251495794946, ""h_x"" => 0.8341251495794946, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.50125878636114, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.50125878636114, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.0,1.0,0.0,0.0,-1.2499999955589702e-5,0.16666666773176805,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8341251495794946, ""h_x"" => 0.8341251495794946, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.50125878636114, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.50125878636114, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",stagnation
0.5,1.0,2.7769453403436728e-12,0.0,-1.2499999943405005e-5,0.16666666659665028,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8341251495794946, ""h_x"" => 0.8341251495794946, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.50125878636114, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.50125878636114, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.0,1.0,0.6092823270749145,0.45754091163328475,-3.6240080306115807e-6,0.14872257092933583,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8341251495794946, ""h_x"" => 0.8341251495794946, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.50125878636114, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.50125878636114, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.5,1.0,0.7438800827911685,0.4968153493242637,-3.34379369346105e-6,0.1362998768849613,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8341251495794946, ""h_x"" => 0.8341251495794946, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.50125878636114, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.50125878636114, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
2.0,1.0,0.8341251495794946,0.50125878636114,-3.255365885163064e-6,0.12556315523333922,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8341251495794946, ""h_x"" => 0.8341251495794946, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.50125878636114, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.50125878636114, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
