db,phi,h_x,h_y,cost,P2,GA,parameters,reason
0.40816326530612246,0.10204081632653061,0.0,0.0,-6.249999969007436e-5,0.0,0.16666666584996145,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.4489795918367347,0.10204081632653061,0.0,0.0,-6.249999978441556e-5,0.0,0.16666666770309732,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.4897959183673469,0.10204081632653061,0.0,0.0,-6.24999998055098e-5,0.0,0.16666666824065884,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.5306122448979592,0.10204081632653061,0.0,0.0,-6.249999979626719e-5,0.0,0.1666666677640765,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.5714285714285714,0.10204081632653061,0.0,0.0,-6.249999980389997e-5,0.0,0.16666666783660775,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.6122448979591837,0.10204081632653061,0.0,0.0,-6.24999997667075e-5,0.0,0.16666666773513453,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.6530612244897959,0.10204081632653061,0.0,0.0,-6.249999982457788e-5,0.0,0.16666666875032976,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.6938775510204082,0.10204081632653061,0.0,0.0,-6.249999980703635e-5,0.0,0.16666666781261116,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.7346938775510204,0.10204081632653061,0.0,0.0,-6.24999998155018e-5,0.0,0.16666666810131178,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.7755102040816326,0.10204081632653061,0.0,0.0,-6.249999983398702e-5,0.0,0.166666668552939,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.8163265306122449,0.10204081632653061,0.0,0.0,-6.249999980403875e-5,0.0,0.16666666784373446,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.8571428571428571,0.10204081632653061,0.0,0.0,-6.249999977403498e-5,0.0,0.1666666677570478,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.8979591836734694,0.10204081632653061,0.0,0.0,-6.249999986365773e-5,0.0,0.16666666891259613,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.9387755102040817,0.10204081632653061,0.0,0.0,-6.24999996892972e-5,0.0,0.16666666609603237,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.9795918367346939,0.10204081632653061,0.0,0.0,-6.249999972277043e-5,0.0,0.1666666668151128,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.0204081632653061,0.10204081632653061,0.0,0.0,-6.249999979784926e-5,0.0,0.16666666766662097,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.0612244897959184,0.10204081632653061,0.0,0.0,-6.249999978991116e-5,0.0,0.16666666774800742,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.1020408163265305,0.10204081632653061,0.0,0.0,-6.249999985233345e-5,0.0,0.1666666689735558,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.1428571428571428,0.10204081632653061,0.0,0.0,-6.24999997632103e-5,0.0,0.16666666786550127,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.183673469387755,0.10204081632653061,0.0,0.0,-6.249999972182674e-5,0.0,0.1666666666631079,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.2244897959183674,0.10204081632653061,0.0,0.0,-6.249999979637821e-5,0.0,0.1666666679116962,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.2653061224489797,0.10204081632653061,0.0,0.0,-6.24999997241582e-5,0.0,0.16666666690831597,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.3061224489795917,0.10204081632653061,0.0,0.0,-6.249999965249331e-5,0.0,0.16666666554411125,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.346938775510204,0.10204081632653061,0.0,0.0,-6.249999975319054e-5,0.0,0.1666666668151886,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.3877551020408163,0.10204081632653061,0.0,0.0,-6.249999972096631e-5,0.0,0.1666666666538678,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.4285714285714286,0.10204081632653061,0.0,0.0,-6.249999980539878e-5,0.0,0.1666666679442672,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.469387755102041,0.10204081632653061,0.0,0.0,-6.249999980864618e-5,0.0,0.1666666681603014,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.510204081632653,0.10204081632653061,0.0,0.0,-6.249999982471666e-5,0.0,0.16666666817083758,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.5510204081632653,0.10204081632653061,0.0,0.0,-6.24999998117548e-5,0.0,0.1666666680431132,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.5918367346938775,0.10204081632653061,0.0,0.0,-6.249999980020848e-5,0.0,0.16666666780021505,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.6326530612244898,0.10204081632653061,0.0,0.0,-6.24999998042608e-5,0.0,0.1666666683299254,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.6734693877551021,0.10204081632653061,0.3010000000000002,0.19350000000000014,-3.0856172996446274e-5,0.0,0.14556843462763194,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.7142857142857142,0.10204081632653061,0.3125000000000002,0.19900000000000015,-3.0300567213842333e-5,0.0,0.14457004454508324,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.7551020408163265,0.10204081632653061,0.32400000000000023,0.20450000000000015,-2.9768575050298507e-5,0.0,0.1435731276358195,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.7959183673469388,0.10204081632653061,0.33450000000000024,0.20900000000000016,-2.931407663414598e-5,0.0,0.14262324811946417,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.836734693877551,0.10204081632653061,0.34450000000000025,0.21400000000000016,-2.889204715153526e-5,0.0,0.1416707847489035,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",too long
1.8775510204081634,0.10204081632653061,0.35450000000000026,0.21800000000000017,-2.8496790752868817e-5,0.0,0.14074752486516748,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.9183673469387754,0.10204081632653061,0.36400000000000027,0.22250000000000017,-2.8129534276444268e-5,0.0,0.1398221241568416,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.9591836734693877,0.10204081632653061,0.3730000000000003,0.22550000000000017,-2.7810402559225178e-5,0.0,0.13894807891715033,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
2.0,0.10204081632653061,0.3820000000000003,0.22950000000000018,-2.749043583635813e-5,0.0,0.1380505053676084,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.0,0.12244897959183673,0.0,0.0,-6.24999998032616e-5,0.0,0.16666666783455442,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.04081632653061224,0.12244897959183673,0.0,0.0,-6.249999981788879e-5,0.0,0.16666666845554173,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.08163265306122448,0.12244897959183673,0.0,0.0,-6.249999981236543e-5,0.0,0.16666666861814228,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.12244897959183673,0.12244897959183673,0.0,0.0,-6.249999981880472e-5,0.0,0.16666666840021754,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.16326530612244897,0.12244897959183673,0.0,0.0,-6.249999983334864e-5,0.0,0.16666666862182627,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.20408163265306123,0.12244897959183673,0.0,0.0,-6.250000035390446e-5,0.0,0.1666666677232923,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.24489795918367346,0.12244897959183673,0.0,0.0,-6.249999981597365e-5,0.0,0.166666668345977,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.8349999999998888, ""h_x"" => 0.8349999999998887, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.5014999999999257, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.6, ""b_x"" => 3, ""h_y"" => 0.5014999999999257, ""b_y"" => 5.0, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
