db,b,h_x,h_y,P2,parameters,reason
0.0,3.0,1.0,0.5035391059096407,0.17606241783646137,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.504260690166011, ""h_x"" => 0.8204447278017134, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.32005425822156663, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.6, ""b_x"" => 7.0, ""h_y"" => 0.0, ""b_y"" => 9.0, ""s_x"" => 0.45, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.5,3.0,1.0,0.0,0.16147707950238782,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.504260690166011, ""h_x"" => 0.8204447278017134, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.32005425822156663, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.6, ""b_x"" => 7.0, ""h_y"" => 0.0, ""b_y"" => 9.0, ""s_x"" => 0.45, ""p_a"" => 0.25, ""s_ax"" => 0.5)",stagnation
1.0,3.0,1.0,1.0,0.15748428687437865,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.504260690166011, ""h_x"" => 0.8204447278017134, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.32005425822156663, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.6, ""b_x"" => 7.0, ""h_y"" => 0.0, ""b_y"" => 9.0, ""s_x"" => 0.45, ""p_a"" => 0.25, ""s_ax"" => 0.5)",stagnation
1.5,3.0,1.0,0.9637916886064734,0.14143547776536805,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.504260690166011, ""h_x"" => 0.8204447278017134, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.32005425822156663, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.6, ""b_x"" => 7.0, ""h_y"" => 0.0, ""b_y"" => 9.0, ""s_x"" => 0.45, ""p_a"" => 0.25, ""s_ax"" => 0.5)",limit
2.0,3.0,0.45541286826356037,0.6970645105101624,0.1307415564974821,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.504260690166011, ""h_x"" => 0.8204447278017134, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.32005425822156663, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.6, ""b_x"" => 7.0, ""h_y"" => 0.0, ""b_y"" => 9.0, ""s_x"" => 0.45, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.0,4.0,0.0,0.6133907169555447,0.12809795332284618,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.504260690166011, ""h_x"" => 0.8204447278017134, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.32005425822156663, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.6, ""b_x"" => 7.0, ""h_y"" => 0.0, ""b_y"" => 9.0, ""s_x"" => 0.45, ""p_a"" => 0.25, ""s_ax"" => 0.5)",limit
0.5,4.0,0.7349232466508453,0.41656999797714495,0.12239058948299635,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.504260690166011, ""h_x"" => 0.8204447278017134, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.32005425822156663, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.6, ""b_x"" => 7.0, ""h_y"" => 0.0, ""b_y"" => 9.0, ""s_x"" => 0.45, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.0,4.0,0.747059468912876,0.0,0.11523777976071063,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.504260690166011, ""h_x"" => 0.8204447278017134, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.32005425822156663, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.6, ""b_x"" => 7.0, ""h_y"" => 0.0, ""b_y"" => 9.0, ""s_x"" => 0.45, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.5,4.0,1.0,0.15361227313727926,0.10922322776659896,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.504260690166011, ""h_x"" => 0.8204447278017134, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.32005425822156663, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.6, ""b_x"" => 7.0, ""h_y"" => 0.0, ""b_y"" => 9.0, ""s_x"" => 0.45, ""p_a"" => 0.25, ""s_ax"" => 0.5)",limit
2.0,4.0,0.6915061139779678,0.4166777684319211,0.10369227755241361,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.504260690166011, ""h_x"" => 0.8204447278017134, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.32005425822156663, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.6, ""b_x"" => 7.0, ""h_y"" => 0.0, ""b_y"" => 9.0, ""s_x"" => 0.45, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.0,5.0,0.8467258893385325,0.20433545041786233,0.10344359065607195,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.504260690166011, ""h_x"" => 0.8204447278017134, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.32005425822156663, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.6, ""b_x"" => 7.0, ""h_y"" => 0.0, ""b_y"" => 9.0, ""s_x"" => 0.45, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
0.5,5.0,0.7357266031206228,0.9936404637466775,0.0995836575577014,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.504260690166011, ""h_x"" => 0.8204447278017134, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.32005425822156663, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.6, ""b_x"" => 7.0, ""h_y"" => 0.0, ""b_y"" => 9.0, ""s_x"" => 0.45, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
1.0,5.0,0.5928570631909839,1.0,0.09487362968327871,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.504260690166011, ""h_x"" => 0.8204447278017134, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.32005425822156663, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.6, ""b_x"" => 7.0, ""h_y"" => 0.0, ""b_y"" => 9.0, ""s_x"" => 0.45, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
