db,phi,h_x,h_y,cost,GA,parameters,reason
3.0,0.0,0.13478751233288802,0.06715871807527896,-1.1585258891416705e-5,0.1443760441275031,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.6927225774832113, ""h_x"" => 0.6927225774832113, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.2970631026477437, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.5, ""b_x"" => 3, ""h_y"" => 0.2970631026477437, ""b_y"" => 7, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
3.0,0.1111111111111111,0.20510640731011173,0.10259314352096009,-1.0927734216015228e-5,0.13711978249817403,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.6927225774832113, ""h_x"" => 0.6927225774832113, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.2970631026477437, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.5, ""b_x"" => 3, ""h_y"" => 0.2970631026477437, ""b_y"" => 7, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
3.0,0.2222222222222222,0.26865926865026235,0.13449084181463367,-1.0335943042977247e-5,0.13205072735555637,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.6927225774832113, ""h_x"" => 0.6927225774832113, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.2970631026477437, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.5, ""b_x"" => 3, ""h_y"" => 0.2970631026477437, ""b_y"" => 7, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
3.0,0.3333333333333333,0.32664370166090484,0.16350907901984307,-9.820368701063398e-6,0.12829521999267834,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.6927225774832113, ""h_x"" => 0.6927225774832113, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.2970631026477437, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.5, ""b_x"" => 3, ""h_y"" => 0.2970631026477437, ""b_y"" => 7, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
3.0,0.4444444444444444,0.37997947864572323,0.19018096235779935,-9.373181624222626e-6,0.12538022455979422,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.6927225774832113, ""h_x"" => 0.6927225774832113, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.2970631026477437, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.5, ""b_x"" => 3, ""h_y"" => 0.2970631026477437, ""b_y"" => 7, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
3.0,0.5555555555555556,0.42936138976826704,0.21487448532282208,-8.983484942881592e-6,0.12303269510107005,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.6927225774832113, ""h_x"" => 0.6927225774832113, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.2970631026477437, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.5, ""b_x"" => 3, ""h_y"" => 0.2970631026477437, ""b_y"" => 7, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
3.0,0.6666666666666666,0.47533540558491805,0.2378652781593985,-8.641109884410803e-6,0.12108425199467063,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.6927225774832113, ""h_x"" => 0.6927225774832113, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.2970631026477437, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.5, ""b_x"" => 3, ""h_y"" => 0.2970631026477437, ""b_y"" => 7, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
3.0,0.7777777777777778,0.5183414298880066,0.25937297775658125,-8.337505014749391e-6,0.11942571142732913,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.6927225774832113, ""h_x"" => 0.6927225774832113, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.2970631026477437, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.5, ""b_x"" => 3, ""h_y"" => 0.2970631026477437, ""b_y"" => 7, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
3.0,0.8888888888888888,0.5587395539284888,0.27957713571078746,-8.065758793945887e-6,0.11798353698063745,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.6927225774832113, ""h_x"" => 0.6927225774832113, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.2970631026477437, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.5, ""b_x"" => 3, ""h_y"" => 0.2970631026477437, ""b_y"" => 7, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
3.0,1.0,0.5968278664304492,0.2986266212602447,-7.820367180749743e-6,0.11670665432030186,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.6927225774832113, ""h_x"" => 0.6927225774832113, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.2970631026477437, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.5, ""b_x"" => 3, ""h_y"" => 0.2970631026477437, ""b_y"" => 7, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
4.0,0.0,0.23082305268789846,0.09907916519859095,-1.1311459250040734e-5,0.12646700698977975,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.6927225774832113, ""h_x"" => 0.6927225774832113, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.2970631026477437, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.5, ""b_x"" => 3, ""h_y"" => 0.2970631026477437, ""b_y"" => 7, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
4.0,0.1111111111111111,0.301029072019193,0.12916637748575174,-1.0692241299542493e-5,0.12049597409341517,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.6927225774832113, ""h_x"" => 0.6927225774832113, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.2970631026477437, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.5, ""b_x"" => 3, ""h_y"" => 0.2970631026477437, ""b_y"" => 7, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
4.0,0.2222222222222222,0.364539343174305,0.15638268935603356,-1.015000791057541e-5,0.11620550500536768,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.6927225774832113, ""h_x"" => 0.6927225774832113, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.2970631026477437, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.5, ""b_x"" => 3, ""h_y"" => 0.2970631026477437, ""b_y"" => 7, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
4.0,0.3333333333333333,0.4225217415585097,0.18123465588046586,-9.680759872759959e-6,0.11294346441206977,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.6927225774832113, ""h_x"" => 0.6927225774832113, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.2970631026477437, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.5, ""b_x"" => 3, ""h_y"" => 0.2970631026477437, ""b_y"" => 7, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
4.0,0.4444444444444444,0.4758617628737121,0.20409856713492996,-9.273237435380999e-6,0.11035203759673239,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.6927225774832113, ""h_x"" => 0.6927225774832113, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.2970631026477437, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.5, ""b_x"" => 3, ""h_y"" => 0.2970631026477437, ""b_y"" => 7, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
4.0,0.5555555555555556,0.5252468044432622,0.22526836121886487,-8.916174208478678e-6,0.10821959019605565,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.6927225774832113, ""h_x"" => 0.6927225774832113, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.2970631026477437, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.5, ""b_x"" => 3, ""h_y"" => 0.2970631026477437, ""b_y"" => 7, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
4.0,0.6666666666666666,0.5712237968496324,0.24497755893096643,-8.600056841168158e-6,0.10641375678634465,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.6927225774832113, ""h_x"" => 0.6927225774832113, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.2970631026477437, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.5, ""b_x"" => 3, ""h_y"" => 0.2970631026477437, ""b_y"" => 7, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
4.0,0.7777777777777778,0.6142320750668859,0.263414662494553,-8.317283949094145e-6,0.10484803488225317,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.6927225774832113, ""h_x"" => 0.6927225774832113, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.2970631026477437, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.5, ""b_x"" => 3, ""h_y"" => 0.2970631026477437, ""b_y"" => 7, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
4.0,0.8888888888888888,0.6546323383737467,0.28073390666884346,-8.061883233545508e-6,0.10346380027643659,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.6927225774832113, ""h_x"" => 0.6927225774832113, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.2970631026477437, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.5, ""b_x"" => 3, ""h_y"" => 0.2970631026477437, ""b_y"" => 7, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
4.0,1.0,0.6927225774832113,0.2970631026477437,-7.8291809514075e-6,0.1022201305118711,"Dict{String, Real}(""s_u"" => 0.5, ""h_x_bar"" => 0.6927225774832113, ""h_x"" => 0.6927225774832113, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.2970631026477437, ""M"" => 1, ""phi"" => 1.0, ""s_ay"" => 0.5, ""b_x"" => 3, ""h_y"" => 0.2970631026477437, ""b_y"" => 7, ""s_x"" => 0.5, ""p_a"" => 0.25, ""s_ax"" => 0.5)",css found
