db,b,h_x,h_y,P,P2,GA,parameters,reason
2.0,3.8421052631578947,0.26079999999995496,0.17149999999996174,0.0,0.12110798964630326,0.13145767842893497,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
0.0,4.052631578947368,0.010699999999974131,0.010599999999974134,0.0,0.135472623988388,0.1561995229016766,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",too long
0.10526315789473684,4.052631578947368,0.030199999999999765,0.02949999999999977,0.0,0.13488321179314333,0.15494156131195985,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
0.21052631578947367,4.052631578947368,0.04860000000000147,0.046300000000001396,0.0,0.1341531804938734,0.15354760602062345,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
0.3157894736842105,4.052631578947368,0.0659000000000029,0.06120000000000302,0.0,0.13331325338949565,0.15205559549051037,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
0.42105263157894735,4.052631578947368,0.08230000000000337,0.07460000000000315,0.0,0.1323830708544257,0.15048360365938196,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
0.5263157894736842,4.052631578947368,0.09770000000000381,0.0866000000000035,0.0,0.13138621990529528,0.14886105644265585,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",too long
0.631578947368421,4.052631578947368,0.11230000000000423,0.0972000000000038,0.0,0.13033583309802174,0.1472059709941946,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
0.7368421052631579,4.052631578947368,0.1261000000000041,0.10680000000000407,0.0,0.12924458115240933,0.14552600914682645,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
0.8421052631578947,4.052631578947368,0.13929999999999898,0.11540000000000432,0.0,0.1281197513310126,0.14383145880350096,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
0.9473684210526315,4.052631578947368,0.1518999999999941,0.12320000000000011,0.0,0.1269703365526973,0.1421295126694282,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
1.0526315789473684,4.052631578947368,0.16389999999961863,0.1299999999996224,0.0,0.1258074282064729,0.14043927036836112,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",too long
1.1578947368421053,4.052631578947368,0.17529999999998502,0.13639999999998934,0.0,0.12463253960680747,0.1387483942451984,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
1.263157894736842,4.052631578947368,0.18639999999998072,0.14209999999998563,0.0,0.12344749903805283,0.1370675214452068,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
1.368421052631579,4.052631578947368,0.19689999999997665,0.14719999999998215,0.0,0.1222645156724005,0.13540847297057532,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
1.4736842105263157,4.052631578947368,0.20699999999997273,0.15189999999997883,0.0,0.12108069689437533,0.13376350357698424,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
1.5789473684210527,4.052631578947368,0.21679999999996893,0.15609999999997565,0.0,0.1198989209509327,0.13213889331035367,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
1.6842105263157894,4.052631578947368,0.2261999999999653,0.15989999999997262,0.0,0.11872381178439748,0.130537448252676,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
1.7894736842105263,4.052631578947368,0.2351999999999618,0.16329999999996975,0.0,0.11755830267399274,0.12896257006399195,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
1.894736842105263,4.052631578947368,0.2439999999999584,0.16629999999996697,0.0,0.11640030814506667,0.1274123050319675,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
2.0,4.052631578947368,0.25259999999995586,0.16909999999996428,0.0,0.11524906315779974,0.12588084839637773,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
0.0,4.2631578947368425,0.022499999999999812,0.022399999999999812,0.0,0.12850190644019804,0.14879569492046005,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",too long
0.10526315789473684,4.2631578947368425,0.040300000000000655,0.03940000000000062,0.0,0.12791386930667517,0.1475838202554345,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
0.21052631578947367,4.2631578947368425,0.0571000000000023,0.05440000000000222,0.0,0.12721205902134622,0.14626754888386914,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
0.3157894736842105,4.2631578947368425,0.0728000000000031,0.06790000000000296,0.0,0.12642283474434252,0.14487245306939384,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
0.42105263157894735,4.2631578947368425,0.08780000000000353,0.0799000000000033,0.0,0.12555797685729858,0.1434148480288114,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
0.5263157894736842,4.2631578947368425,0.10190000000000393,0.09060000000000361,0.0,0.12463898818776113,0.14191943879693505,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",too long
0.631578947368421,4.2631578947368425,0.11520000000000431,0.10050000000000389,0.0,0.12367523452104574,0.14038768448079886,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
0.7368421052631579,4.2631578947368425,0.12800000000000336,0.10910000000000414,0.0,0.12267491293740933,0.1388426591977974,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
0.8421052631578947,4.2631578947368425,0.14009999999999867,0.11700000000000436,0.0,0.12164921087214424,0.1372851778848987,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
0.9473684210526315,4.2631578947368425,0.15169999999999417,0.12419999999999869,0.0,0.12060175430208654,0.1357206193662301,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
1.0526315789473684,4.2631578947368425,0.1626999999999899,0.13059999999999347,0.0,0.1195433912577429,0.13416507799850985,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
1.1578947368421053,4.2631578947368425,0.1732999999999858,0.1363999999999899,0.0,0.11847381357291362,0.13261423878114217,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
1.263157894736842,4.2631578947368425,0.1835999999999818,0.14169999999998645,0.0,0.11739500858415276,0.1310687772778818,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
1.368421052631579,4.2631578947368425,0.19329999999997804,0.14639999999998324,0.0,0.11631990195865538,0.12954625736350797,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
1.4736842105263157,4.2631578947368425,0.2026999999999744,0.15059999999998017,0.0,0.11524433643436427,0.12804007175857435,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
1.5789473684210527,4.2631578947368425,0.21179999999997087,0.1544999999999772,0.0,0.11416926542987739,0.1265467510043401,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
1.6842105263157894,4.2631578947368425,0.22059999999996746,0.15809999999997437,0.0,0.11309752511709406,0.12506975160013703,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
1.7894736842105263,4.2631578947368425,0.22889999999996424,0.16119999999997173,0.0,0.11203884156711112,0.12362475810334218,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
1.894736842105263,4.2631578947368425,0.23709999999996106,0.16419999999996912,0.0,0.11098089152171987,0.12218877301304189,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
2.0,4.2631578947368425,0.244999999999958,0.16669999999996665,0.0,0.109935785106421,0.12078488319340941,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
0.0,4.473684210526316,0.03269999999999991,0.0325999999999999,0.0,0.12219724710821796,0.1420671189790042,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
0.10526315789473684,4.473684210526316,0.0489000000000015,0.04780000000000146,0.0,0.12162034823205581,0.1409110202344902,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
0.21052631578947367,4.473684210526316,0.06430000000000285,0.06140000000000292,0.0,0.12094807216537226,0.13966475392864472,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
0.3157894736842105,4.473684210526316,0.07870000000000327,0.07360000000000312,0.0,0.12020430868565402,0.1383571775304544,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
0.42105263157894735,4.473684210526316,0.09240000000000366,0.08450000000000343,0.0,0.11939958369800492,0.13700067977618455,"Dict{String, Real}(""s_u"" => 0.45, ""h_x_bar"" => 0.18349999999998184, ""h_x"" => 0.18349999999998184, ""p_u"" => 0.5, ""s_y"" => 0.5, ""a"" => 2, ""h_y_bar"" => 0.14279999999998635, ""M"" => 1, ""phi"" => 0.1, ""s_ay"" => 0.5, ""b_x"" => 7.0, ""h_y"" => 0.14279999999998635, ""b_y"" => 9.0, ""s_x"" => 0.45, ""s_ax"" => 0.5, ""p_j"" => 0.25)",css found
